game_id,turn_number,player,piece_moved,from_square,to_square,move_duration_sec,eval_score,is_promotion,promotion_piece
G20240901175500110,2,black,pawn,g8,f6,0.0,0.12,False,
G20240901175500110,3,white,pawn,c2,c4,6.86,-0.96,False,
G20240901175500110,4,black,pawn,g7,g6,0.0,-1.97,False,
G20240901175500110,5,white,rook,h3,g8,7.17,-3.97,False,
G20240901175500110,6,black,bishop,f4,e1,0.0,-4.51,False,
G20240901175500110,7,white,rook,g2,c2,1.65,-5.09,False,
G20240901175500110,8,black,pawn,g6,h6,0.0,-6.68,False,
G20240901175500110,9,white,bishop,a7,d2,3.64,-6.31,False,
G20240901175500110,10,black,queen,d8,a5,0.0,-6.09,False,
G20240901175500110,11,white,pawn,a1,g5,17.4,-4.78,False,
G20240901175500110,12,black,pawn,a6,d6,0.0,-6.09,False,
G20240901175500110,13,white,knight,c2,e8,14.75,-7.34,False,
G20240901175500110,14,black,pawn,d8,c8,0.0,-6.25,False,
G20240901175500110,15,white,pawn,d6,e7,5.73,-5.4,False,
G20240901175500110,16,black,rook,d3,e7,0.0,-4.12,False,
G20240901175500110,17,white,pawn,a6,a3,20.08,-4.16,False,
G20240901175500110,18,black,pawn,h8,d8,0.0,-4.15,False,
G20240901175500110,19,white,pawn,d8,f2,34.32,-3.8,False,
G20240901175500110,20,black,bishop,c6,f7,0.0,-4.3,False,
G20240901175500110,21,white,pawn,h7,b2,7.3,-2.61,False,
G20240901175500110,22,black,rook,a3,g4,0.0,-0.75,False,
G20240901175500110,23,white,pawn,c7,h4,34.64,-1.03,False,
G20240901175500110,24,black,queen,d5,b5,0.0,-2.21,False,
G20240901175500110,25,white,knight,b2,h7,15.86,-3.44,False,
G20240901175500110,26,black,pawn,b1,f5,0.0,-2.84,False,
G20240901175500110,27,white,pawn,h1,e8,3.1,-2.06,False,
G20240901175500110,28,black,bishop,b2,a1,0.0,-4.63,False,
G20240901175500110,29,black,(end),??,??,0.0,4.63,False,
G20240901203100111,1,white,pawn,d2,d4,0.0,-1.35,False,
G20240901203100111,2,black,pawn,d7,d5,2.7,1.47,False,
G20240901203100111,3,white,pawn,c2,c4,0.0,-1.27,False,
G20240901203100111,4,black,pawn,e7,e6,2.95,-2.84,False,
G20240901203100111,5,white,queen,f1,d4,0.0,-1.55,False,
G20240901203100111,6,black,knight,a8,f4,3.72,-0.59,False,
G20240901203100111,7,white,pawn,b5,c4,0.0,-0.48,False,
G20240901203100111,8,black,queen,g3,f7,2.79,-0.85,False,
G20240901203100111,9,white,knight,g1,c5,0.0,0.26,False,
G20240901203100111,10,black,pawn,a7,d8,27.85,0.04,False,
G20240901203100111,11,white,pawn,c3,e5,0.0,1.75,False,
G20240901203100111,12,black,knight,f1,f1,30.31,1.06,False,
G20240901203100111,13,white,pawn,f7,e4,0.0,3.14,False,
G20240901203100111,14,black,pawn,g7,f5,32.86,2.16,False,
G20240901203100111,15,white,bishop,b1,c1,0.0,2.28,False,
G20240901203100111,16,black,pawn,c2,d5,11.81,1.19,False,
G20240901203100111,17,white,pawn,c3,g5,0.0,1.15,False,
G20240901203100111,18,black,bishop,a5,d3,20.08,-0.15,False,
G20240901203100111,19,white,pawn,f4,h4,0.0,0.3,False,
G20240901203100111,20,black,queen,g3,b4,32.38,-0.12,False,
G20240901203100111,21,white,pawn,c1,a4,0.0,0.04,False,
G20240901203100111,22,black,pawn,d4,f2,22.26,-1.0,False,
G20240901203100111,23,white,pawn,c8,e2,0.0,-1.79,False,
G20240901203100111,24,black,pawn,d3,g6,29.18,-2.39,False,
G20240901203100111,25,white,pawn,b1,g6,0.0,-3.79,False,
G20240901203100111,26,black,pawn,f4,e7,12.48,-1.45,False,
G20240901203100111,27,white,knight,a1,b8,0.0,-0.13,False,
G20240901203100111,28,black,rook,h8,d4,24.82,-1.02,False,
G20240901203100111,29,white,queen,e1,h4,0.0,0.38,False,
G20240901203100111,30,black,pawn,e1,c4,4.76,0.99,False,
G20240901203100111,31,white,rook,g3,a8,0.0,-0.41,False,
G20240901203100111,32,black,bishop,g1,b5,10.26,-0.73,False,
G20240901203100111,33,white,pawn,g7,e7,0.0,-0.41,False,
G20240901203100111,34,black,pawn,c2,d3,9.96,1.3,False,
G20240901203100111,35,white,knight,h3,f1,0.0,-1.37,False,
G20240901203100111,36,black,pawn,d7,e8,4.61,-1.86,False,
G20240901203100111,37,white,knight,f8,d8,0.0,-3.29,False,
G20240901203100111,38,black,pawn,a3,c1,17.62,-1.23,False,
G20240901203100111,39,white,bishop,d6,e3,0.0,-0.83,False,
G20240901203100111,40,black,knight,f7,c3,3.31,0.96,False,
G20240901203100111,41,white,rook,h2,g4,0.0,-1.34,False,
G20240901203100111,42,black,pawn,c1,g4,20.02,-1.13,False,
G20240901203100111,43,white,knight,g6,h8,0.0,-2.24,False,
G20240901203100111,44,black,pawn,f2,c2,11.89,-1.31,False,
G20240901203100111,45,white,knight,c8,b8,0.0,-0.04,False,
G20240901203100111,46,black,rook,h4,h7,21.95,0.92,False,
G20240901203100111,47,white,rook,f3,f5,0.0,0.33,False,
G20240901203100111,48,black,king,f8,f3,8.11,-1.19,False,
G20240901203100111,49,white,pawn,a6,b4,0.0,-0.68,False,
G20240901203100111,50,black,queen,g4,d8,8.07,1.17,False,
G20240901203100111,51,white,queen,a1,a1,0.0,1.94,False,
G20240901203100111,52,black,queen,d3,c5,6.96,1.62,False,
G20240901203100111,53,white,rook,e8,a2,0.0,0.64,False,
G20240901203100111,54,black,pawn,h1,c8,19.67,0.58,False,
G20240901203100111,55,white,knight,f5,f1,0.0,1.23,False,
G20240901203100111,56,black,knight,f7,f7,9.37,1.17,False,
G20240901203100111,57,white,rook,a8,h3,0.0,1.03,False,
G20240901203100111,58,black,knight,d7,e3,15.52,0.55,False,
G20240901203100111,59,white,rook,c4,h8,0.0,-0.57,False,
G20240901203100111,60,black,rook,b4,a6,5.89,-1.7,False,
G20240901203100111,61,white,queen,b6,e2,0.0,-2.6,False,
G20240901203100111,62,black,queen,h1,b4,3.28,-1.41,False,
G20240901203100111,63,white,bishop,c2,f7,0.0,-1.94,False,
G20240901203100111,64,black,pawn,f2,a2,23.1,-2.83,False,
G20240901203100111,65,white,rook,a4,b3,0.0,-2.55,False,
G20240901203100111,66,black,queen,c8,a7,4.13,-2.75,False,
G20240901203100111,67,white,pawn,c1,a5,0.0,-3.37,False,
G20240901203100111,68,black,rook,a4,g8,9.23,-5.05,False,
G20240901203100111,69,white,pawn,a5,f3,0.0,-4.17,False,
G20240901203100111,70,black,rook,b6,f2,11.38,-4.01,False,
G20240901203100111,71,white,rook,f3,f1,0.0,-4.57,False,
G20240901203100111,72,black,pawn,g4,b1,11.16,-5.5,False,
G20240901203100111,73,white,pawn,e8,a3,0.0,-4.82,False,
G20240901203100111,74,black,queen,b4,e1,2.51,-4.48,False,
G20240901203100111,75,white,knight,d4,e8,0.0,-3.44,False,
G20240901203100111,76,black,rook,a6,g8,11.25,-2.14,False,
G20240901203100111,77,white,pawn,a4,f4,0.0,0.74,False,
G20240901203100111,78,white,(end),??,??,0.0,0.74,False,
G20240901215400112,1,white,pawn,d2,d4,0.0,0.8,False,
G20240901215400112,2,black,pawn,g8,f6,1.69,0.1,False,
G20240901215400112,3,white,pawn,c2,c4,0.0,0.68,False,
G20240901215400112,4,black,pawn,g7,g6,2.48,-0.31,False,
G20240901215400112,5,white,pawn,f8,b7,0.0,1.25,False,
G20240901215400112,6,black,pawn,g3,d6,1.65,1.48,False,
G20240901215400112,7,white,knight,g2,e5,0.0,0.3,False,
G20240901215400112,8,black,knight,e8,a4,2.57,0.09,False,
G20240901215400112,9,white,queen,b7,e1,0.0,-1.62,False,
G20240901215400112,10,black,queen,h1,a8,18.36,-3.46,False,
G20240901215400112,11,white,pawn,d3,f1,0.0,-2.05,False,
G20240901215400112,12,black,queen,c5,f4,9.78,-2.94,False,
G20240901215400112,13,white,pawn,e8,d7,0.0,-2.98,False,
G20240901215400112,14,black,rook,g7,h7,12.53,-0.01,False,
G20240901215400112,15,white,pawn,h3,d8,0.0,0.97,True,queen
G20240901215400112,16,black,bishop,a2,c1,24.16,0.96,False,
G20240901215400112,17,white,pawn,d6,d6,0.0,0.74,False,
G20240901215400112,18,black,rook,c5,f4,16.86,-0.09,False,
G20240901215400112,19,white,bishop,g3,f7,0.0,-1.1,False,
G20240901215400112,20,black,knight,d3,g3,15.22,-1.25,False,
G20240901215400112,21,white,queen,d3,b7,0.0,-0.09,False,
G20240901215400112,22,black,pawn,h7,g5,10.08,0.71,False,
G20240901215400112,23,white,queen,a8,e2,0.0,1.08,False,
G20240901215400112,24,black,pawn,b4,g6,30.39,1.8,False,
G20240901215400112,25,white,rook,b4,h3,0.0,-1.39,False,
G20240901215400112,26,black,pawn,g4,e3,16.89,0.06,False,
G20240901215400112,27,white,pawn,c2,e3,0.0,-0.09,False,
G20240901215400112,28,black,queen,g1,g3,5.17,0.64,False,
G20240901215400112,29,white,knight,c4,c6,0.0,1.67,False,
G20240901215400112,30,black,knight,b2,b2,31.4,2.27,False,
G20240901215400112,31,white,bishop,f3,e6,0.0,3.39,False,
G20240901215400112,32,black,pawn,d6,d4,10.51,4.16,False,
G20240901215400112,33,white,pawn,h8,d4,0.0,4.99,False,
G20240901215400112,34,black,queen,f5,e5,23.08,5.4,False,
G20240901215400112,35,white,knight,d3,a8,0.0,6.04,False,
G20240901215400112,36,black,pawn,f5,a7,22.29,5.26,False,
G20240901215400112,37,white,king,h1,g6,0.0,5.77,False,
G20240901215400112,38,black,pawn,a8,a7,4.59,4.94,False,
G20240901215400112,39,white,bishop,b2,g3,0.0,6.04,False,
G20240901215400112,40,black,knight,e8,h1,17.67,5.14,False,
G20240901215400112,41,white,knight,b8,b3,0.0,5.58,False,
G20240901215400112,42,white,(end),??,??,0.0,5.58,False,
G20240901235200113,1,white,pawn,e2,e4,0.0,-0.55,False,
G20240901235200113,2,black,pawn,c7,c5,6.06,-0.37,False,
G20240901235200113,3,white,pawn,g1,f3,0.0,0.68,False,
G20240901235200113,4,black,pawn,d7,d6,7.82,-0.17,False,
G20240901235200113,5,white,pawn,c1,a8,0.0,0.47,False,
G20240901235200113,6,black,knight,f7,d8,4.21,-0.55,False,
G20240901235200113,7,white,pawn,a3,g8,0.0,-1.51,False,
G20240901235200113,8,black,pawn,h6,c5,3.84,-2.89,False,
G20240901235200113,9,white,bishop,g6,b3,0.0,-2.84,False,
G20240901235200113,10,black,queen,c5,d7,16.18,-3.13,False,
G20240901235200113,11,white,knight,d7,a6,0.0,-3.06,False,
G20240901235200113,12,black,pawn,a2,c4,14.96,-2.05,False,
G20240901235200113,13,white,rook,a6,f7,0.0,-1.05,False,
G20240901235200113,14,black,bishop,f6,a4,9.71,-2.29,False,
G20240901235200113,15,white,pawn,f1,e1,0.0,-2.39,False,
G20240901235200113,16,black,pawn,e4,e2,17.08,-1.43,False,
G20240901235200113,17,white,pawn,a5,d1,0.0,-1.64,False,
G20240901235200113,18,black,knight,g5,b2,30.58,-1.37,False,
G20240901235200113,19,white,pawn,d7,a5,0.0,-1.73,False,
G20240901235200113,20,black,pawn,f4,e1,27.64,-0.7,False,
G20240901235200113,21,white,pawn,b4,f2,0.0,-0.23,False,
G20240901235200113,22,black,knight,c3,g4,24.68,1.9,False,
G20240901235200113,23,white,pawn,g2,f7,0.0,-0.87,False,
G20240901235200113,24,black,pawn,e8,d6,29.43,-1.69,False,
G20240901235200113,25,white,bishop,b5,b3,0.0,-1.68,False,
G20240901235200113,26,black,knight,b3,g4,9.97,-0.79,False,
G20240901235200113,27,white,pawn,d1,e7,0.0,-2.28,False,
G20240901235200113,28,black,bishop,d7,e4,15.07,-4.23,False,
G20240901235200113,29,white,queen,e2,d5,0.0,-4.56,False,
G20240901235200113,30,black,queen,g2,b6,10.81,-3.22,False,
G20240901235200113,31,white,bishop,e1,g6,0.0,-1.22,False,
G20240901235200113,32,white,(end),??,??,0.0,-1.22,False,
G20240901214000114,1,white,pawn,d2,d4,0.0,2.26,False,
G20240901214000114,2,black,pawn,d7,d5,3.99,3.7,False,
G20240901214000114,3,white,pawn,c2,c4,0.0,4.6,False,
G20240901214000114,4,black,pawn,e7,e6,3.71,5.81,False,
G20240901214000114,5,white,queen,g5,d7,0.0,4.41,False,
G20240901214000114,6,black,knight,b2,a8,3.52,4.99,False,
G20240901214000114,7,white,queen,h4,e6,0.0,6.11,False,
G20240901214000114,8,black,bishop,d1,e3,2.84,3.81,False,
G20240901214000114,9,white,knight,g6,a1,0.0,4.52,False,
G20240901214000114,10,black,knight,a1,b5,17.67,4.11,False,
G20240901214000114,11,white,bishop,c2,e8,0.0,3.45,False,
G20240901214000114,12,black,pawn,d4,e6,21.14,2.46,False,
G20240901214000114,13,white,rook,e2,e6,0.0,2.6,False,
G20240901214000114,14,black,pawn,a6,h1,15.47,1.44,False,
G20240901214000114,15,white,pawn,f2,f7,0.0,-0.01,False,
G20240901214000114,16,black,bishop,d4,h5,24.57,0.66,False,
G20240901214000114,17,white,queen,h6,h4,0.0,-0.34,False,
G20240901214000114,18,black,rook,g2,d4,4.73,-1.03,False,
G20240901214000114,19,white,knight,a3,h4,0.0,-0.57,False,
G20240901214000114,20,black,knight,c6,h1,32.44,-0.72,False,
G20240901214000114,21,white,queen,a4,a8,0.0,-1.71,False,
G20240901214000114,22,black,queen,a3,d1,4.05,-1.3,False,
G20240901214000114,23,white,knight,f2,g6,0.0,-0.81,False,
G20240901214000114,24,black,pawn,f3,d7,30.24,-0.91,False,
G20240901214000114,25,white,knight,e4,f4,0.0,-0.49,False,
G20240901214000114,26,black,bishop,b1,h4,27.62,0.23,False,
G20240901214000114,27,white,pawn,b3,g7,0.0,-0.78,False,
G20240901214000114,28,black,knight,g3,c8,19.56,-1.13,False,
G20240901214000114,29,white,pawn,d2,e8,0.0,-1.72,False,
G20240901214000114,30,black,pawn,h8,g7,31.6,-3.06,False,
G20240901214000114,31,white,pawn,f1,g3,0.0,-3.97,False,
G20240901214000114,32,black,bishop,a2,c2,28.22,-6.43,False,
G20240901214000114,33,white,pawn,h7,d1,0.0,-6.16,False,
G20240901214000114,34,black,pawn,e7,h8,18.79,-5.15,False,
G20240901214000114,35,white,queen,a3,d7,0.0,-6.99,False,
G20240901214000114,36,black,pawn,b3,c6,16.73,-6.01,False,
G20240901214000114,37,white,pawn,h3,c7,0.0,-5.44,False,
G20240901214000114,38,black,pawn,b4,f2,8.87,-5.28,False,
G20240901214000114,39,white,rook,b6,b3,0.0,-5.34,False,
G20240901214000114,40,black,pawn,c8,f6,7.86,-6.96,False,
G20240901214000114,41,white,pawn,h7,c5,0.0,-7.46,False,
G20240901214000114,42,black,pawn,d7,b5,12.89,-5.3,False,
G20240901214000114,43,white,pawn,h1,h5,0.0,-6.8,False,
G20240901214000114,44,black,rook,c3,g5,19.07,-6.93,False,
G20240901214000114,45,white,knight,e6,d7,0.0,-5.49,False,
G20240901214000114,46,black,pawn,g6,d2,11.97,-5.26,False,
G20240901214000114,47,white,queen,g3,f7,0.0,-5.0,False,
G20240901214000114,48,black,pawn,c8,a3,17.92,-3.44,False,
G20240901214000114,49,white,queen,f4,a4,0.0,-4.72,False,
G20240901214000114,50,black,queen,f7,a5,4.9,-6.25,False,
G20240901214000114,51,white,rook,e8,d6,0.0,-6.92,False,
G20240901214000114,52,black,knight,f4,g2,20.16,-5.01,False,
G20240901214000114,53,white,rook,f2,e2,0.0,-4.11,False,
G20240901214000114,54,black,queen,a4,e7,13.66,-3.65,False,
G20240901214000114,55,white,knight,h8,a8,0.0,-3.72,False,
G20240901214000114,56,black,pawn,f8,e3,15.94,-4.2,False,
G20240901214000114,57,white,knight,e7,f8,0.0,-2.12,False,
G20240901214000114,58,black,pawn,e5,a8,10.59,-0.64,False,
G20240901214000114,59,black,(end),??,??,0.0,0.64,False,
G20240902010400115,1,white,pawn,e2,e4,0.0,0.29,False,
G20240902010400115,2,black,pawn,c7,c5,5.0,-0.27,False,
G20240902010400115,3,white,pawn,g1,f3,0.0,-2.04,False,
G20240902010400115,4,black,pawn,d7,d6,7.96,-1.55,False,
G20240902010400115,5,white,pawn,b2,f2,0.0,-0.99,False,
G20240902010400115,6,black,rook,c6,h8,2.74,-1.13,False,
G20240902010400115,7,white,knight,c4,g2,0.0,-1.59,False,
G20240902010400115,8,black,pawn,b2,b8,1.32,-2.96,False,
G20240902010400115,9,white,pawn,d4,a6,0.0,-1.42,False,
G20240902010400115,10,black,knight,f4,a2,11.57,-1.85,False,
G20240902010400115,11,white,pawn,d8,f1,0.0,-2.87,False,
G20240902010400115,12,black,pawn,d8,f3,34.84,-1.19,False,
G20240902010400115,13,white,rook,d5,c3,0.0,-2.7,False,
G20240902010400115,14,black,queen,c6,b6,12.66,-3.36,False,
G20240902010400115,15,white,bishop,a6,c7,0.0,-3.17,False,
G20240902010400115,16,black,king,f2,d5,32.54,-1.6,False,
G20240902010400115,17,white,pawn,d2,d6,0.0,-0.36,False,
G20240902010400115,18,black,pawn,f7,h6,8.09,-0.79,False,
G20240902010400115,19,white,pawn,b4,b5,0.0,0.04,False,
G20240902010400115,20,black,rook,d4,c1,15.81,0.91,False,
G20240902010400115,21,white,bishop,a7,b1,0.0,1.47,False,
G20240902010400115,22,black,king,c3,f6,5.74,0.64,False,
G20240902010400115,23,white,bishop,f2,b7,0.0,-1.14,False,
G20240902010400115,24,black,pawn,b3,g6,10.11,-0.27,False,
G20240902010400115,25,white,pawn,d7,e1,0.0,-2.15,False,
G20240902010400115,26,black,pawn,e1,g1,24.73,-2.53,False,
G20240902010400115,27,white,pawn,h8,c6,0.0,-3.52,False,
G20240902010400115,28,black,knight,g6,c1,11.63,-4.8,False,
G20240902010400115,29,white,pawn,e5,a3,0.0,-4.21,False,
G20240902010400115,30,black,queen,e5,g8,22.2,-2.86,False,
G20240902010400115,31,white,bishop,g7,f6,0.0,-1.92,False,
G20240902010400115,32,black,bishop,h4,e4,31.05,-3.01,False,
G20240902010400115,33,white,pawn,c1,a8,0.0,-2.97,False,
G20240902010400115,34,black,rook,c1,d1,6.07,-2.08,False,
G20240902010400115,35,white,pawn,f2,d6,0.0,-1.96,False,
G20240902010400115,36,black,bishop,b8,b7,25.98,-2.06,False,
G20240902010400115,37,white,knight,f2,c6,0.0,0.02,False,
G20240902010400115,38,black,pawn,f6,g3,8.5,-0.4,False,
G20240902010400115,39,white,pawn,h5,d1,0.0,0.79,False,
G20240902010400115,40,black,pawn,b1,h2,17.36,0.51,False,
G20240902010400115,41,white,queen,a6,b5,0.0,1.77,False,
G20240902010400115,42,black,queen,b8,h6,3.26,2.72,False,
G20240902010400115,43,white,knight,h8,h1,0.0,2.66,False,
G20240902010400115,44,black,bishop,e1,h1,14.66,2.34,False,
G20240902010400115,45,white,pawn,a2,h2,0.0,1.49,False,
G20240902010400115,46,black,knight,g5,f6,21.16,1.81,False,
G20240902010400115,47,white,queen,g7,f7,0.0,0.21,False,
G20240902010400115,48,black,knight,b8,g2,4.84,0.4,False,
G20240902010400115,49,white,queen,b5,f1,0.0,-0.61,False,
G20240902010400115,50,black,rook,e4,c8,24.06,-0.52,False,
G20240902010400115,51,white,pawn,b6,e6,0.0,-0.8,False,
G20240902010400115,52,black,rook,e7,g5,4.99,-1.93,False,
G20240902010400115,53,white,rook,h5,f8,0.0,-1.39,False,
G20240902010400115,54,black,rook,a3,a1,8.55,-1.76,False,
G20240902010400115,55,black,(end),??,??,0.0,1.76,False,
G20240901190700116,1,white,pawn,d2,d4,5.34,-0.4,False,
G20240901190700116,2,black,pawn,g8,f6,0.0,-1.09,False,
G20240901190700116,3,white,pawn,c2,c4,2.24,-0.96,False,
G20240901190700116,4,black,pawn,g7,g6,0.0,0.45,False,
G20240901190700116,5,white,king,c2,c3,5.45,-0.75,False,
G20240901190700116,6,black,queen,c6,a1,0.0,-1.88,False,
G20240901190700116,7,white,queen,f3,b8,7.8,-2.76,False,
G20240901190700116,8,black,knight,e1,c5,0.0,-2.6,False,
G20240901190700116,9,white,pawn,b6,g5,5.21,-3.17,False,
G20240901190700116,10,black,pawn,f8,b5,0.0,-3.4,False,
G20240901190700116,11,white,knight,h5,g3,5.65,-3.71,False,
G20240901190700116,12,black,rook,b2,d4,0.0,-2.22,False,
G20240901190700116,13,white,queen,f2,d4,11.26,-1.24,False,
G20240901190700116,14,black,bishop,g4,f4,0.0,-3.78,False,
G20240901190700116,15,white,pawn,b3,c1,33.88,-3.04,False,
G20240901190700116,16,black,queen,d1,d4,0.0,-4.47,False,
G20240901190700116,17,white,bishop,f1,g5,3.24,-4.34,False,
G20240901190700116,18,black,rook,d8,e3,0.0,-5.79,False,
G20240901190700116,19,white,pawn,a4,c5,19.54,-5.98,False,
G20240901190700116,20,black,pawn,a7,c1,0.0,-6.93,False,
G20240901190700116,21,white,pawn,a5,e6,5.79,-5.44,False,
G20240901190700116,22,black,pawn,g1,b2,0.0,-4.47,False,
G20240901190700116,23,white,pawn,d3,h2,3.65,-5.07,False,
G20240901190700116,24,black,bishop,h3,e7,0.0,-2.9,False,
G20240901190700116,25,white,bishop,c7,c8,33.33,-0.98,False,
G20240901190700116,26,black,knight,f2,b2,0.0,-1.57,False,
G20240901190700116,27,white,pawn,a5,b8,15.75,-1.53,False,
G20240901190700116,28,black,knight,g2,d1,0.0,-1.42,False,
G20240901190700116,29,white,bishop,g3,c5,17.85,-2.14,False,
G20240901190700116,30,black,rook,d2,h5,0.0,-2.41,False,
G20240901190700116,31,white,pawn,e1,f6,15.6,-2.47,False,
G20240901190700116,32,black,pawn,e2,b7,0.0,-3.37,False,
G20240901190700116,33,white,bishop,g4,h3,16.91,-2.11,False,
G20240901190700116,34,black,pawn,b1,c6,0.0,-0.88,False,
G20240901190700116,35,white,knight,h1,b3,24.22,-1.43,False,
G20240901190700116,36,black,pawn,h2,e2,0.0,0.13,False,
G20240901190700116,37,white,bishop,d1,c1,20.96,-1.16,False,
G20240901190700116,38,black,queen,b6,a3,0.0,-0.35,False,
G20240901190700116,39,white,knight,f7,b1,12.73,-1.15,False,
G20240901190700116,40,black,knight,d2,b2,0.0,-3.78,False,
G20240901190700116,41,white,bishop,b7,h3,5.38,-1.91,False,
G20240901190700116,42,black,rook,e6,h1,0.0,-0.7,False,
G20240901190700116,43,white,bishop,c2,d7,14.61,0.22,False,
G20240901190700116,44,black,pawn,e6,d6,0.0,1.17,False,
G20240901190700116,45,white,queen,h4,g7,3.49,2.13,False,
G20240901190700116,46,black,queen,b1,g4,0.0,3.5,False,
G20240901190700116,47,white,knight,g1,g1,7.67,2.65,False,
G20240901190700116,48,black,rook,d2,f1,0.0,2.66,False,
G20240901190700116,49,white,pawn,e1,d1,21.95,1.47,False,
G20240901190700116,50,black,rook,e3,g1,0.0,1.32,False,
G20240901190700116,51,white,pawn,e1,b3,24.22,1.43,False,
G20240901190700116,52,black,queen,a3,g2,0.0,2.56,False,
G20240901190700116,53,white,queen,d8,a8,11.76,3.52,False,
G20240901190700116,54,black,rook,c6,b5,0.0,3.57,False,
G20240901190700116,55,white,king,b3,f3,9.11,1.12,False,
G20240901190700116,56,black,bishop,f6,b7,0.0,0.2,False,
G20240901190700116,57,white,pawn,a1,a4,21.89,0.0,False,
G20240901190700116,58,black,queen,e3,h8,0.0,-0.04,False,
G20240901190700116,59,white,pawn,h2,b1,15.28,0.77,False,
G20240901190700116,60,black,pawn,f7,g8,0.0,2.56,False,
G20240901190700116,61,white,queen,f2,b7,10.57,1.76,False,
G20240901190700116,62,black,rook,d5,a7,0.0,1.75,False,
G20240901190700116,63,white,rook,e8,a7,13.08,3.79,False,
G20240901190700116,64,black,queen,h3,h2,0.0,2.19,False,
G20240901190700116,65,white,rook,b2,c7,2.02,2.5,False,
G20240901190700116,66,black,pawn,g6,e3,0.0,3.07,False,
G20240901190700116,67,white,rook,d8,b5,5.54,1.73,False,
G20240901190700116,68,black,pawn,f6,d3,0.0,1.36,False,
G20240901190700116,69,white,knight,d4,g3,5.31,1.21,False,
G20240901190700116,70,black,rook,g3,d3,0.0,-0.0,False,
G20240901190700116,71,white,rook,b4,e6,20.58,1.34,False,
G20240901190700116,72,white,(end),??,??,0.0,1.34,False,
G20240901202900117,1,white,pawn,d2,d4,6.75,2.71,False,
G20240901202900117,2,black,pawn,d7,d5,0.0,3.04,False,
G20240901202900117,3,white,pawn,c2,c4,6.34,3.16,False,
G20240901202900117,4,black,pawn,e7,e6,0.0,3.51,False,
G20240901202900117,5,white,rook,c2,c1,2.52,1.68,False,
G20240901202900117,6,black,bishop,a4,a3,0.0,0.82,False,
G20240901202900117,7,white,rook,d4,d3,1.22,-0.32,False,
G20240901202900117,8,black,bishop,c3,d8,0.0,0.39,False,
G20240901202900117,9,white,pawn,b2,b4,3.48,0.31,False,
G20240901202900117,10,black,pawn,a3,e6,0.0,0.91,False,
G20240901202900117,11,white,pawn,d4,c2,17.92,1.26,False,
G20240901202900117,12,black,pawn,a8,h2,0.0,-0.5,False,
G20240901202900117,13,white,queen,e6,c6,30.88,-0.17,False,
G20240901202900117,14,black,bishop,d5,a2,0.0,-0.1,False,
G20240901202900117,15,white,pawn,h3,h1,25.62,0.41,False,
G20240901202900117,16,black,knight,b7,e8,0.0,-2.32,False,
G20240901202900117,17,white,knight,h8,g3,22.85,-1.38,False,
G20240901202900117,18,black,pawn,b5,a8,0.0,-0.99,False,
G20240901202900117,19,white,knight,e1,g7,26.49,-0.13,False,
G20240901202900117,20,black,rook,c3,b8,0.0,2.36,False,
G20240901202900117,21,white,rook,f2,h6,29.79,2.77,False,
G20240901202900117,22,black,pawn,d6,b2,0.0,5.05,False,
G20240901202900117,23,white,pawn,e5,b4,13.95,3.86,False,
G20240901202900117,24,black,pawn,h4,f6,0.0,2.4,False,
G20240901202900117,25,white,king,h8,g7,32.1,2.32,False,
G20240901202900117,26,black,pawn,c6,e6,0.0,3.59,False,
G20240901202900117,27,white,pawn,d7,b1,9.41,3.16,False,
G20240901202900117,28,black,pawn,d5,f2,0.0,3.26,False,
G20240901202900117,29,white,pawn,e3,g6,5.21,1.66,False,
G20240901202900117,30,black,pawn,c1,e4,0.0,2.15,False,
G20240901202900117,31,white,queen,h8,g2,33.78,1.58,False,
G20240901202900117,32,black,rook,b5,h1,0.0,1.84,False,
G20240901202900117,33,white,knight,g2,a8,13.6,1.17,False,
G20240901202900117,34,black,pawn,a4,e4,0.0,1.45,False,
G20240901202900117,35,white,rook,e6,e3,26.95,2.53,False,
G20240901202900117,36,black,knight,d2,h7,0.0,3.36,False,
G20240901202900117,37,white,bishop,c4,e4,21.63,4.09,False,
G20240901202900117,38,black,pawn,e4,e8,0.0,3.61,False,
G20240901202900117,39,white,pawn,g2,c1,5.07,3.55,False,
G20240901202900117,40,black,knight,e2,b3,0.0,4.42,False,
G20240901202900117,41,white,rook,h6,e5,6.62,6.04,False,
G20240901202900117,42,black,rook,d3,d8,0.0,4.8,False,
G20240901202900117,43,white,queen,a2,c3,11.66,5.24,False,
G20240901202900117,44,black,bishop,g8,a8,0.0,3.93,False,
G20240901202900117,45,white,rook,f2,f8,20.14,4.65,False,
G20240901202900117,46,black,pawn,h2,a3,0.0,6.46,False,
G20240901202900117,47,white,rook,f5,c2,24.75,5.86,False,
G20240901202900117,48,black,bishop,a2,d3,0.0,5.71,False,
G20240901202900117,49,white,queen,g7,g2,19.81,3.25,False,
G20240901202900117,50,black,queen,c1,f6,0.0,3.67,False,
G20240901202900117,51,white,rook,f1,b3,6.3,1.76,False,
G20240901202900117,52,black,rook,g1,g4,0.0,2.36,False,
G20240901202900117,53,white,queen,h2,h4,4.33,2.12,False,
G20240901202900117,54,black,pawn,d8,a8,0.0,-0.08,False,
G20240901202900117,55,white,pawn,a1,f7,18.02,-2.28,False,
